mois_non_declares,solde,mois_payes_spontane_dern_seg,anciennete_mois,recence_decl_mois,recence_seg_mois,ecart_mois_decl_vs_seg,regime,centre_impot,segment,activite,RISQUE_BIN
0.0,80176.0,0.0,9.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,"BATIMENTS ET TRAVAUX PUBLICS : ENTREPRISES GENERALES DE BATIMENT, ENTREPRISES DE PEINTURE, D?INSTALLATIONS SANITAIRES, D?INSTALLATIONS ELECTRIQUES, DE ZINGUERIE, DE PLOMBERIE, DE VITRERIE ; CONSTRUCTION ET ENTRETIEN DES ROUTES, VOIES FERREES, CANALISATION D?EAU (OUVRAGES D?ART EXCLUS)",1.0
8.0,22943.0,0.0,18.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,ASSISTANCE TECHNOLOGIQUE AUX ENTREPRISES,0.0
0.0,80176.0,2.0,50.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,ACTIVITES D'INFORMATION ET DE TELECOMMUNICATIONS,0.0
72.0,0.0,0.0,282.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,SERV. FOURN. AUX ENTREPRISES,1.0
3.0,250942.0,0.0,28.0,0.0,0.0,0.0,9,CENTRE DIV IMPOTS DE DOUALA 3,R,nan,0.0
9.0,0.0,0.0,16.0,0.0,0.0,0.0,9,CENTRE DIV IMPOTS DE DOUALA 3,R,nan,0.0
3.0,-1000.0,0.0,8.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 4,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
50.0,51945.0,0.0,187.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,SERVICES PERSONNELS NON CLASSES AILLEURS,0.0
11.0,0.0,0.0,21.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,COMMERCE DE GROS ET DE DETAIL,1.0
17.0,1100506.0,0.0,36.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,SERV. FOURN. AUX ENTREPRISES,1.0
0.0,80176.0,2.0,0.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,COMMERCE DE GROS ET DE DETAIL,1.0
3.0,161568.0,0.0,20.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,EXTRACTION DES PRODUITS DES HYDROCARBURES ET D'AUTRES PRODUITS ENERGETIQUES,1.0
3.0,0.0,0.0,10.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
3.0,45685.0,0.0,135.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,SERV. FOURN. AUX ENTREPRISES,0.0
27.0,104262.0,0.0,56.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,COMMERCE GENERAL,0.0
3.0,-283.0,0.0,32.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,SERV. FOURN. AUX ENTREPRISES,1.0
42.0,82871.0,0.0,58.0,0.0,0.0,0.0,9,CENTRE DIV IMPOTS DE DOUALA 13,R,nan,0.0
0.0,80176.0,2.0,50.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,INDUSTRIE DU BOIS SAUF FABRICATION MEUBLES,1.0
29.0,0.0,0.0,31.0,0.0,0.0,0.0,9,CENTRE DIV IMPOTS DE DOUALA 1,R,nan,0.0
49.0,769581.0,0.0,206.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,COMMERCE DE GROS,0.0
0.0,80176.0,2.0,1.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
0.0,80176.0,2.0,-1.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
0.0,80176.0,0.0,1.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,"ENTREPRISES DE PRODUCTION, DE TRANSPORT ET DE DISTRIBUTION D?ELECTRICITE",1.0
47.0,4119436.0,0.0,186.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,TRAVAUX ELECTRICITE BATIMENT,1.0
0.0,80176.0,2.0,0.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
23.0,-1.0,0.0,27.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,TRANSITAIRES ET AGREES EN DOUANE,1.0
3.0,20994.0,0.0,60.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,SERV. FOURN. AUX ENTREPRISES,1.0
3.0,-40.0,0.0,11.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
5.0,85867.0,0.0,18.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,COMMERCE DE GROS ET DE DETAIL,1.0
0.0,80176.0,2.0,75.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
0.0,80176.0,0.0,2.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
33.0,3672005.0,0.0,55.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,AUTRES S. SOC. c FOURN A LA COLLEC,0.0
118.0,518554.0,0.0,246.0,0.0,0.0,0.0,3,CENTRE DIVISIONNAIRE DES IMPÔTS DOUALA 14,R,ENSEIGNEMENT,0.0
151.0,24752.0,0.0,414.0,0.0,0.0,0.0,3,CENTRE DIV IMPOTS DE DOUALA 1,R,ENSEIGNEMENT,0.0
11.0,343424.0,0.0,608.0,0.0,0.0,0.0,3,CENTRE DIV IMPOTS DE DOUALA 3,R,ENSEIGNEMENT,0.0
0.0,80176.0,0.0,115.0,0.0,0.0,0.0,3,CENTRE DIV IMPOTS DE DOUALA 1,R,ACTIVITES EDUCATIVES,0.0
9.0,208596.0,0.0,40.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,SERV. FOURN. AUX ENTREPRISES,1.0
70.0,14527.0,0.0,75.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,AUTRES S. SOC. c FOURN A LA COLLEC,0.0
0.0,80176.0,0.0,14.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
6.0,253224.0,0.0,18.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
14.0,106474.0,0.0,44.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,COMMERCE DE GROS ET DE DETAIL,1.0
10.0,457809.0,0.0,207.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,"HOTELS, HOTELS MEUBLES e ANALOGUES",0.0
49.0,8200.0,0.0,93.0,0.0,0.0,0.0,1,CENTRE PRINCIPAL DES IMPOTS DU LITTORAL 1,R,COMMERCE GENERAL,0.0
58.0,37571320.0,0.0,243.0,0.0,0.0,0.0,1,DIRECTION DES GRANDES ENTREPRISES,R,TRANSPORTS ET ENTREPOTS,1.0
7.0,0.0,0.0,8.0,0.0,0.0,0.0,1,CENTRE DIV DES IMPOTS DE YAOUNDE 2,R,"INDUSTRIE DU CACAO, DU CAFE, DU THE, ET DU SUCRE",1.0
10.0,15441.0,0.0,49.0,0.0,0.0,0.0,1,DIRECTION DES GRANDES ENTREPRISES,R,COMMERCE GENERAL,0.0
4.0,20848.0,0.0,9.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA AKWA 1,R,"BATIMENTS ET TRAVAUX PUBLICS : ENTREPRISES GENERALES DE BATIMENT, ENTREPRISES DE PEINTURE, D?INSTALLATIONS SANITAIRES, D?INSTALLATIONS ELECTRIQUES, DE ZINGUERIE, DE PLOMBERIE, DE VITRERIE ; CONSTRUCTION ET ENTRETIEN DES ROUTES, VOIES FERREES, CANALISATION D?EAU (OUVRAGES D?ART EXCLUS)",1.0
21.0,-2176.0,0.0,50.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,COMMERCE GENERAL,0.0
71.0,151115.0,0.0,93.0,0.0,0.0,0.0,1,CENTRE PRINCIPAL DES IMPOTS DU LITTORAL 1,R,BATIMENT ET TRAVAUX PUBLICS,1.0
0.0,80176.0,0.0,6.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA AKWA 1,R,ACTIVITES D'INFORMATION ET DE TELECOMMUNICATIONS,0.0
3.0,0.0,0.0,6.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,ASSISTANCE TECHNOLOGIQUE AUX ENTREPRISES,0.0
6.0,25057.0,0.0,24.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,COMMERCE DE GROS ET DE DETAIL,1.0
15.0,26464.0,0.0,81.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,COMMERCE GENERAL,0.0
5.0,-2882.0,0.0,182.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 8,R,SERV. FOURN. AUX ENTREPRISES,0.0
48.0,73180.0,0.0,56.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,BATIMENT ET TRAVAUX PUBLICS,1.0
15.0,0.0,0.0,24.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
23.0,1287278.0,0.0,91.0,0.0,0.0,0.0,9,CENTRE DIV IMPOTS DE DOUALA 1,R,nan,0.0
4.0,3139749.0,0.0,107.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,COMMERCE GENERAL,0.0
0.0,80176.0,0.0,3.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
6.0,142488.0,0.0,15.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
5.0,0.0,0.0,8.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 4,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
0.0,80176.0,0.0,2.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,COMMERCE DE GROS ET DE DETAIL,1.0
0.0,80176.0,0.0,6.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,COMMERCE DE GROS ET DE DETAIL,1.0
0.0,80176.0,0.0,11.0,0.0,0.0,0.0,1,CENTRE DIVI DES IMPOTS DE DOUALA 5,R,COMMERCE DE GROS ET DE DETAIL,1.0
24.0,717123.0,0.0,170.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,R,"PROFESSIONS LIBERALES, CABINETS COMPTABLES ET FISCAUX, CONSEILS JURIDIQUES, OFFICIERS MINISTERIELS",0.0
41.0,21405.0,0.0,221.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,R,SERV. FOURN. AUX ENTREPRISES,0.0
11.0,10392.0,0.0,20.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,COMMERCE DE GROS ET DE DETAIL,1.0
0.0,80176.0,0.0,19.0,0.0,0.0,0.0,9,CENTRE DIV IMPOTS DE DOUALA 1,R,nan,0.0
15.0,49085.0,0.0,30.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,"BATIMENTS ET TRAVAUX PUBLICS : ENTREPRISES GENERALES DE BATIMENT, ENTREPRISES DE PEINTURE, D?INSTALLATIONS SANITAIRES, D?INSTALLATIONS ELECTRIQUES, DE ZINGUERIE, DE PLOMBERIE, DE VITRERIE ; CONSTRUCTION ET ENTRETIEN DES ROUTES, VOIES FERREES, CANALISATION D?EAU (OUVRAGES D?ART EXCLUS)",1.0
254.0,262659.0,0.0,285.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,SERV. FOURN. AUX ENTREPRISES,0.0
0.0,80176.0,2.0,0.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 4,R,COMMERCE DE GROS ET DE DETAIL,1.0
0.0,80176.0,0.0,3.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 4,R,COMMERCE DE GROS ET DE DETAIL,1.0
15.0,519459.0,0.0,99.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,SERV. FOURN. AUX ENTREPRISES,0.0
4.0,237864.0,0.0,18.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,"BATIMENTS ET TRAVAUX PUBLICS : ENTREPRISES GENERALES DE BATIMENT, ENTREPRISES DE PEINTURE, D?INSTALLATIONS SANITAIRES, D?INSTALLATIONS ELECTRIQUES, DE ZINGUERIE, DE PLOMBERIE, DE VITRERIE ; CONSTRUCTION ET ENTRETIEN DES ROUTES, VOIES FERREES, CANALISATION D?EAU (OUVRAGES D?ART EXCLUS)",1.0
38.0,0.0,0.0,39.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,TRANSPORTS PAR CAMIONS,1.0
27.0,176046.0,0.0,226.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,R,COMMERCE DE GROS,0.0
15.0,-14.0,0.0,33.0,0.0,0.0,0.0,1,CENTRE DIVI DES IMPOTS DE DOUALA 5,R,TRANSPORT PAR CAR,1.0
65.0,-263.0,0.0,69.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,SERV. FOURN. AUX ENTREPRISES,1.0
15.0,-36.0,0.0,72.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,SERV. FOURN. AUX ENTREPRISES,0.0
38.0,1665543.0,0.0,286.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,AFF. IMMOB. s FOURN. AUX ENTREP.,1.0
121.0,1004990.0,0.0,144.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
0.0,80176.0,0.0,15.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
6.0,482500.0,0.0,12.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,MAIRIES ET COMMUNES,0.0
109.0,4055329.0,0.0,297.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 2,R,CONSEIL JURIDIQUE,0.0
22.0,16276.0,0.0,24.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 4,R,"AUTRES ACTIVITES FOURNIES A LA COLLECTIVITE, ACTIVITES SOCIALES ET PERSONNELLES",0.0
0.0,80176.0,0.0,298.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,FABRICATION DE PRODUITS MINERAUX NON METALLIQUES,1.0
3.0,1385.0,0.0,6.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,"BATIMENTS ET TRAVAUX PUBLICS : ENTREPRISES GENERALES DE BATIMENT, ENTREPRISES DE PEINTURE, D?INSTALLATIONS SANITAIRES, D?INSTALLATIONS ELECTRIQUES, DE ZINGUERIE, DE PLOMBERIE, DE VITRERIE ; CONSTRUCTION ET ENTRETIEN DES ROUTES, VOIES FERREES, CANALISATION D?EAU (OUVRAGES D?ART EXCLUS)",1.0
3.0,-1136.0,0.0,40.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,R,SERV. FOURN. AUX ENTREPRISES,0.0
22.0,1388459.0,0.0,233.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 10,R,SOINS MEDICAUX d a SERVICES,0.0
27.0,1087361.0,0.0,263.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,R,METALLURGIE DES METAUX N.C.A,1.0
6.0,113483.0,0.0,15.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,ACTIVITES D'INFORMATION ET DE TELECOMMUNICATIONS,0.0
33.0,386415.0,0.0,55.0,0.0,0.0,0.0,3,CENTRE DIV IMPOTS DE DOUALA 3,R,ENSEIGNEMENT,0.0
4.0,-106.0,0.0,33.0,0.0,0.0,0.0,1,CENTRE DEPARTEMENTAL DES IMPOTS DE DSCHANG,R,ENSEIGNEMENT,0.0
0.0,80176.0,0.0,95.0,0.0,0.0,0.0,3,CENTRE DIV IMPOTS DE DOUALA 3,R,ACTIVITES EDUCATIVES,0.0
36.0,8609091.0,0.0,294.0,0.0,0.0,0.0,3,CENTRE DIV IMPOTS DE DOUALA 1,R,ENSEIGNEMENT,0.0
0.0,80176.0,0.0,79.0,0.0,0.0,0.0,3,CENTRE DIVISIONNAIRE DES IMPÔTS DOUALA 14,R,ACTIVITES EDUCATIVES,0.0
4.0,1829319.0,0.0,44.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES YAOUNDE EST,R,COMMERCE GENERAL,0.0
29.0,0.0,0.0,30.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
0.0,80176.0,0.0,61.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,ACTIVITE POUR LA SANTE HUMAINE ET ACTION SOCIALE,0.0
11.0,1511187.0,0.0,57.0,0.0,0.0,0.0,1,CENTRE SPECIALISE DES IMPOTS,R,SOINS MEDICAUX d a SERVICES,0.0
14.0,36114.0,0.0,37.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,COMMERCE GENERAL,0.0
3.0,2984.0,0.0,17.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,ACTIVITES D'INFORMATION ET DE TELECOMMUNICATIONS,0.0
62.0,624334.0,0.0,180.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,SERV. FOURN. AUX ENT. SAUF LOCATION M-M,0.0
0.0,80176.0,0.0,3.0,0.0,0.0,0.0,9,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 3,R,HEBERGEMENT ET RESTAURATION,0.0
9.0,76697.0,0.0,34.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,SERV. FOURN. AUX ENTREPRISES,1.0
0.0,80176.0,2.0,50.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,TRANSITAIRES ET AGREES EN DOUANE,1.0
0.0,80176.0,0.0,10.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,COMMERCE DE GROS ET DE DETAIL,1.0
0.0,80176.0,0.0,4.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,TRANSITAIRES ET AGREES EN DOUANE,1.0
11.0,986398.0,0.0,71.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,SERV. INGENIEURS a s TECH.,0.0
5.0,403192.0,0.0,186.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,BATIMENT ET TRAVAUX PUBLICS,1.0
0.0,80176.0,0.0,40.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
71.0,17453057.0,0.0,93.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,"AGRICULTURE ET ENTREPRISES AGRO-PASTORALES, HORTICULTURE, SYLVICULTURE",0.0
6.0,1547700.0,0.0,181.0,0.0,0.0,0.0,1,CENTRE SPECIALISE DES IMPOTS,R,SOINS MEDICAUX d a SERVICES,0.0
32.0,33960.0,0.0,35.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES PROFESSIONS LIBERALES DOUALA,R,"MEDECINS, PHARMACIENS, DENTISTES",0.0
0.0,80176.0,0.0,28.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,"MEDECINS, PHARMACIENS, DENTISTES",0.0
0.0,80176.0,0.0,9.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,ACTIVITE POUR LA SANTE HUMAINE ET ACTION SOCIALE,0.0
30.0,53851.0,0.0,49.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,"ORGANISMES DE SANTE, MAISONS DE RETRAITE, MAISONS DE REPOS",0.0
0.0,80176.0,0.0,107.0,0.0,0.0,0.0,1,CENTRE DIV DES IMPOTS DE YAOUNDE 3,R,ACTIVITE POUR LA SANTE HUMAINE ET ACTION SOCIALE,0.0
7.0,34986.0,0.0,8.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,ACTIVITE POUR LA SANTE HUMAINE ET ACTION SOCIALE,0.0
0.0,80176.0,0.0,6.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,"ORGANISMES DE SANTE, MAISONS DE RETRAITE, MAISONS DE REPOS",0.0
0.0,80176.0,0.0,91.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES PROFESSIONS LIBERALES DOUALA,R,ACTIVITE POUR LA SANTE HUMAINE ET ACTION SOCIALE,0.0
11.0,198998.0,0.0,47.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,ACTIVITE POUR LA SANTE HUMAINE ET ACTION SOCIALE,0.0
0.0,80176.0,0.0,8.0,0.0,0.0,0.0,3,CENTRE DIV IMPOTS DE DOUALA 3,R,ENSEIGNEMENT,0.0
15.0,28254.0,0.0,16.0,0.0,0.0,0.0,3,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA BONANJO,R,ENSEIGNEMENT,0.0
0.0,80176.0,0.0,3.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,ACTIVITE POUR LA SANTE HUMAINE ET ACTION SOCIALE,0.0
21.0,12512.0,0.0,176.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 10,R,SERV. FOURN. AUX ENTREPRISES,0.0
4.0,47265.0,0.0,193.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 8,R,COMMERCE DE GROS,0.0
22.0,17287.0,0.0,23.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
6.0,721887.0,0.0,79.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,HEBERGEMENT ET RESTAURATION,1.0
3.0,367018507.0,0.0,482.0,0.0,0.0,0.0,1,nan,R,TRANSPORTS PAR CAMIONS,1.0
8.0,26304.0,0.0,11.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,FABRICATION DE PRODUITS METALLURGIQUES DE BASE ET D'OUVRAGES EN METAUX,1.0
9.0,10690.0,0.0,20.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,COMMERCE DE GROS ET DE DETAIL,1.0
4.0,765597.0,0.0,11.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,PROSPECTION MINIERE,1.0
42.0,1251.0,0.0,49.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,COMMERCE GENERAL,0.0
3.0,-3292.0,0.0,76.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,AUTRES S. SOC. c FOURN A LA COLLEC,0.0
4.0,48119.0,0.0,94.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,SERV. FOURN. AUX ENTREPRISES,0.0
44.0,671161.0,0.0,327.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,R,CONSEIL JURIDIQUE,0.0
3.0,247321.0,0.0,39.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
0.0,80176.0,0.0,19.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,"AUTRES ACTIVITES FOURNIES A LA COLLECTIVITE, ACTIVITES SOCIALES ET PERSONNELLES",0.0
43.0,155055.0,0.0,232.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,CONSEIL JURIDIQUE,0.0
5.0,10748.0,0.0,7.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
51.0,284850.0,0.0,546.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 2,R,COMPTABILITE,0.0
9.0,88492.0,0.0,20.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 2,R,"AUTRES ACTIVITES FOURNIES A LA COLLECTIVITE, ACTIVITES SOCIALES ET PERSONNELLES",0.0
0.0,80176.0,0.0,53.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
0.0,80176.0,0.0,87.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,"ORGANISMES DE SANTE, MAISONS DE RETRAITE, MAISONS DE REPOS",0.0
0.0,80176.0,0.0,53.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
0.0,80176.0,0.0,12.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 4,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
0.0,80176.0,2.0,1.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 10,R,TRANSITAIRES ET AGREES EN DOUANE,1.0
